2996,bhutan,bhutan,Bhutan Broadcasting Service,https://www.bbs.bt/feed/,bbs.bt,rss,en,Thimphu,bhutan,True,27.47135,89.63367,,2026-03-15 12:15:53.354475-06,NULL,active,2026-03-15 12:15:53.354475-06,2026-03-15 21:47:14.853706-06
236,bolivia,bolivia,Agencia Boliviana de Información,https://abi.bo/feed/,abi.bo,rss,es,La Paz,bolivia,True,-16.49555,-68.13362,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
244,bosnia,bosnia,Balkan Insight,https://balkaninsight.com/feed/,balkaninsight.com,rss,en,Sarajevo,Bosnia,True,43.85707,18.41261,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
264,botswana,botswana,The Voice,https://thevoicebw.com/feed/,thevoicebw.com,rss,en,Francistown,botswana,True,-21.16636,27.50251,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
279,brazil,brazil,O Globo,https://oglobo.globo.com/rss.xml,oglobo.globo.com,rss,pt,Rio de Janeiro,brazil,True,-22.91101,-43.20937,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
298,brunei,brunei,Biz Brunei,https://www.bizbrunei.com/feed/,bizbrunei.com,rss,en,Bandar Seri Begawan,brunei,True,4.88955,114.94176,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
307,bulgaria,bulgaria,Dnevnik,https://www.dnevnik.bg/rss/,dnevnik.bg,rss,bg,Sofia,bulgaria,True,42.6977,23.32174,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
334,burkina_faso,burkina_faso,Le Pays,https://lepays.bf/feed/,lepays.bf,rss,fr,Ouagadougou,burkina_faso,True,12.36819,-1.52709,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
3011,cabo_verde,Cabo Verde,A Nação,https://www.anacao.cv/feed/,anacao.cv,rss,pt,Praia,Cabo Verde,True,14.91628,-23.50951,,2026-03-15 12:17:02.331548-06,NULL,active,2026-03-15 12:17:02.331548-06,2026-03-15 21:47:14.853706-06
355,cambodia,cambodia,The Cambodia Daily,https://www.cambodiadaily.com/feed/,cambodiadaily.com,rss,en,Phnom Penh,cambodia,True,11.57304,104.85781,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
369,cameroon,cameroon,CRTV (Cameroon Radio Television),https://crtv.cm/feed/,crtv.cm,rss,en,Yaoundé,cameroon,True,3.86899,11.52133,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
387,canada,canada,Globe and Mail,https://www.theglobeandmail.com/arc/outboundfeeds/rss/category/canada/,theglobeandmail.com,rss,en,Toronto,Canada,True,43.65348,-79.38393,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
390,central_african_republic,central_african_republic,Corbeau News Centrafrique,https://corbeaunews-centrafrique.org/feed/,corbeaunews-centrafrique.org,rss,fr,Bangui,central_african_republic,True,4.36351,18.58359,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
402,chad,chad,Journal du Tchad,https://journaldutchad.com/feed/,journaldutchad.com,rss,fr,N'Djamena,chad,True,12.11915,15.05028,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
413,chile,chile,La Tercera,https://www.latercera.com/arc/outboundfeeds/rss/?outputType=xml,latercera.com,rss,es,Santiago,chile,True,-33.4377,-70.65107,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
429,china,china,China Daily,https://www.chinadaily.com.cn/rss/world_rss.xml,chinadaily.com.cn,rss,en,Beijing,China,True,39.90571,116.3913,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
1937,colombia,colombia,La República,https://www.larepublica.co/rss,larepublica.co,rss,es,Bogotá,columbia,True,4.65338,-74.08363,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
3135,comoros,Comoros,Habari Za Comores,https://www.habarizacomores.com/feeds/posts/default,habarizacomores.com,rss,sw,Moroni,Comoros,True,-11.70403,43.25191,NULL,2026-03-15 18:25:14.687357-06,NULL,active,2026-03-15 18:25:14.687357-06,2026-03-15 21:47:14.853706-06
432,congo_dr,congo_dr,Radio Okapi,https://www.radiookapi.net/feed,radiookapi.net,rss,fr,Kinshasa,congo_dr,True,-4.30666,15.30664,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
452,congo_republic,congo_republic,Les Dépêches de Brazzaville,https://www.adiac-congo.com/rss.xml,adiac-congo.com,rss,fr,Brazzaville,congo_republic,True,-4.27251,15.28304,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
462,costa_rica,costa_rica,La Nación,https://www.nacion.com/arc/outboundfeeds/rss/?outputType=xml,nacion.com,rss,es,San José,costa_rica,True,9.93277,-84.07961,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
475,cote_d_ivoire,cote_d_ivoire,Agence Ivoirienne de Presse (AIP),https://www.aip.ci/feed/,aip.ci,rss,fr,Abidjan,cote_d_ivoire,True,5.32036,-4.01611,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
489,croatia,croatia,Jutarnji list,https://www.jutarnji.hr/feed,jutarnji.hr,rss,hr,Zagreb,croatia,True,45.8131,15.97728,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
504,cuba,cuba,Trabajadores,https://www.trabajadores.cu/feed/,trabajadores.cu,rss,es,Havana,cuba,True,23.1353,-82.35896,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
508,cyprus,cyprus,Cyprus Mail,https://cyprus-mail.com/feed,cyprus-mail.com,rss,en,Nicosia,cyprus,True,35.17465,33.36388,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
524,czechia,czechia,Aktuálně.cz,https://www.aktualne.cz/rss,aktualne.cz,rss,cs,Prague,czechia,True,50.08747,14.42125,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
553,denmark,denmark,Dagbladet Information,https://www.information.dk/feed,information.dk,rss,da,Copenhagen,denmark,True,55.68672,12.57007,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
573,djibouti,djibouti,La Nation,https://www.lanation.dj/feed/,lanation.dj,rss,fr,Djibouti City,djibouti,True,11.55665,43.1134,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
3186,dominica,Dominica,Emonews,https://emonewsdm.com/feed/,emonewsdm.com,rss,en,Roseau,Dominica,True,15.29919,-61.38729,NULL,2026-03-15 19:43:06.227898-06,NULL,active,2026-03-15 19:43:06.227898-06,2026-03-15 21:47:14.853706-06
584,dominican_republic,dominican_republic,Diario Libre,https://www.diariolibre.com/feed/portada.xml,diariolibre.com,rss,es,Santo Domingo,dominican_republic,True,18.47139,-69.89184,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
600,ecuador,ecuador,El Comercio,https://www.elcomercio.com/feed/,elcomercio.com,rss,es,Quito,ecuador,True,-0.22016,-78.51233,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
615,egypt,egypt,Egypt Independent,https://egyptindependent.com/feed/,egyptindependent.com,rss,en,Cairo,Egypt,True,30.04439,31.23573,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
629,el_salvador,el_salvador,El Diario de Hoy,https://app-assets.elsalvador.com/rss/elsalvador.com/portada/index.xml,app-assets.elsalvador.com,rss,es,San Salvador,el_salvador,True,13.69763,-89.19116,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
644,equatorial_guinea,equatorial_guinea,AHORAEG Guinea Ecuatorial,https://ahoraeg.com/feed/,ahoraeg.com,rss,es,Malabo,equatorial_guinea,True,3.74188,8.77407,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
650,eritrea,eritrea,Shabait.com,https://shabait.com/feed/,shabait.com,rss,en,Asmara,eritrea,True,15.33897,38.93268,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
658,estonia,estonia,ERR News Estonia,https://news.err.ee/rss,news.err.ee,rss,en,Tallinn,Estonia,True,59.43724,24.75727,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
3197,eswatini,Eswatini,Eswatini Broadcasting and Information Services (EBIS),https://ebis.co.sz/feed/,ebis.co.sz,rss,en,Mbabane,Eswatini,True,-26.32575,31.14466,NULL,2026-03-15 19:46:43.097848-06,NULL,active,2026-03-15 19:46:43.097848-06,2026-03-15 21:47:14.853706-06
659,ethiopia,ethiopia,Capital Ethiopia,https://capitalethiopia.com/feed/,capitalethiopia.com,rss,en,Addis Ababa,ethiopia,True,9.03583,38.75241,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
3209,fiji,Fiji,Fiji Times,https://www.fijitimes.com.fj/feed/,fijitimes.com.fj,rss,en,Suva,Fiji,True,-18.14159,178.44217,NULL,2026-03-15 20:02:08.007245-06,NULL,active,2026-03-15 20:02:08.007245-06,2026-03-15 21:47:14.853706-06
677,finland,finland,Yleisradio (Yle),https://yle.fi/rss/news,yle.fi,rss,fi,Helsinki,finland,True,60.16662,24.94354,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
696,france,france,Le Monde English,https://www.lemonde.fr/en/rss/une.xml,lemonde.fr,rss,en,Paris,France,True,48.85889,2.32004,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
700,gabon,gabon,L'Union,https://union.sonapresse.com/rss.xml,union.sonapresse.com,rss,fr,Libreville,gabon,True,0.40865,9.44188,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
718,gambia,gambia,The Standard,https://standard.gm/feed/,standard.gm,rss,en,Bakau,gambia,True,13.47745,-16.67791,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
738,georgia,georgia,JAM News,https://jam-news.net/feed/,jam-news.net,rss,en,Tbilisi,Georgia,True,41.69346,44.80145,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
742,germany,germany,Der Spiegel English,https://www.spiegel.de/international/index.rss,spiegel.de,rss,en,Hamburg,Germany,True,53.55017,10.00132,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
747,ghana,ghana,Ghanaian Times,https://ghanaiantimes.com.gh/feed/,ghanaiantimes.com.gh,rss,en,Accra,ghana,True,5.55711,-0.20124,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
